SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
1541,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,03-05-2019 08:30,2761,"","","","",""
1542,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,01-06-2019 08:30,571,"","","","",""
1543,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,02-07-2019 08:30,2749,"","","","",""
1544,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,03-08-2019 08:30,420,"","","","",""
1545,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,04-09-2019 08:30,442,"","","","",""
1546,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,03-10-2019 08:30,853,"","","","",""
1547,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,06-11-2019 08:30,589,"","","","",""
1548,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,03-12-2019 08:30,808,"","","","",""
1549,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,02-01-2020 08:30,912,"","","","",""
1550,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,03-02-2020 08:30,817,"","",Clear,"",""
1551,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,02-03-2020 08:30,1461,"","",Clear,"",""
1552,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,07-04-2020 08:30,1832,"","",20,"",""
1553,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,02-05-2020 08:30,959,"","",8,"",""
1554,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,01-06-2020 08:30,1045,"","",12,"",""
1555,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,01-07-2020 08:30,743,"","",8,"",""
1556,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,10-08-2020 08:30,869,"","",4,"",""
1557,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,05-09-2020 08:30,970,"","",4,"",""
1558,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,06-10-2020 08:30,610,"","",2,"",""
1559,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,05-11-2020 08:30,502,"","",18,"",""
1560,MACHHU-II DAM RAFLESHWAR MORBI RAJKOT,CPCB,24,Gujarat,457,Rajkot,MORVI,-,-,-,-,-,-,-,-,22.76251700,70.86483700,03-12-2020 08:30,646,"","",4,"",""
1561,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,05-01-2018 08:30,"","","","","",""
1562,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,02-02-2018 08:30,"","","","","",""
1563,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,07-03-2018 08:30,"","","","","",""
1564,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,07-04-2018 08:30,"","","","","",""
1565,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,07-05-2018 08:30,"","","","","",""
1566,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,07-06-2018 08:30,"","","","","",""
1567,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,07-07-2018 08:30,"","","","","",""
1568,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,08-08-2018 08:30,"","","","","",""
1569,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,05-09-2018 08:30,"","","","","",""
1570,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,03-10-2018 08:30,"","","","","",""
1571,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,01-11-2018 08:30,"","","","","",""
1572,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,06-12-2018 08:30,"","","","","",""
1573,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,03-01-2019 08:30,"","","","","",""
1574,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,06-02-2019 08:30,"","","","","",""
1575,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,07-03-2019 08:30,"","","","","",""
1576,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,04-04-2019 08:30,"","","","","",""
1577,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,04-05-2019 08:30,"","","","","",""
1578,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,03-06-2019 08:30,"","","","","",""
1579,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,04-07-2019 08:30,"","","","","",""
1580,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,16-08-2019 08:30,"","","","","",""
1581,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,06-09-2019 08:30,"","","","","",""
1582,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,04-10-2019 08:30,"","","","","",""
1583,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,05-11-2019 08:30,"","","","","",""
1584,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,07-12-2019 08:30,"","","","","",""
1585,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,03-01-2020 08:30,2860,"","",18.9,"",62
1586,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,04-02-2020 08:30,610,"","",97.5,"",""
1587,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,03-03-2020 08:30,596,"","",123.1,"",""
1588,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,07-04-2020 08:30,619,"","",48.2,"",""
1589,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,04-05-2020 08:30,625,"","",7.9,"",""
1590,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,02-06-2020 08:30,581,"","",250,"",""
1591,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,03-07-2020 08:30,553,"","",3640,"",""
1592,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,06-08-2020 08:30,1281,"","",390,"",""
1593,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,05-09-2020 08:30,385,"","",112,"",""
1594,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,05-10-2020 08:30,393,"","",0.5,"",""
1595,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,04-11-2020 08:30,521,"","",0.2,"",""
1596,MAHI AT MUJPUR,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.25474400,72.98261800,03-12-2020 08:30,1545,"","",Clear,"",""
1597,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,02-01-2018 08:30,"","","","","",""
1598,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,06-02-2018 08:30,"","","","","",""
1599,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,05-03-2018 08:30,"","","","","",""
1600,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,04-04-2018 08:30,"","","","","",""
1601,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,01-05-2018 08:30,"","","","","",""
1602,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,02-06-2018 08:30,"","","","","",""
1603,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,02-07-2018 08:30,"","","","","",""
1604,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,01-08-2018 08:30,"","","","","",""
1605,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,06-09-2018 08:30,"","","","","",""
1606,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,05-10-2018 08:30,"","","","","",""
1607,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,01-11-2018 08:30,"","","","","",""
1608,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,03-12-2018 08:30,"","","","","",""
1609,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,01-01-2019 08:30,"","","","","",""
1610,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,05-02-2019 08:30,"","","","","",""
1611,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,05-03-2019 08:30,"","","","","",""
1612,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,02-04-2019 08:30,"","","","","",""
1613,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,01-05-2019 08:30,"","","","","",""
1614,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,01-06-2019 08:30,"","","","","",""
1615,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,05-07-2019 08:30,"","","","","",""
1616,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,02-08-2019 08:30,"","","","","",""
1617,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,04-09-2019 08:30,"","","","","",""
1618,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,04-10-2019 08:30,"","","","","",""
1619,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,02-11-2019 08:30,"","","","","",""
1620,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,04-12-2019 08:30,"","","","","",""
1621,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,03-01-2020 08:30,467,"","",1.2,"",4
1622,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,03-02-2020 08:30,460,"","",1.1,"",""
1623,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,06-03-2020 08:30,445,"","",0.2,"",""
1624,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,07-04-2020 08:30,435,"","",0.9,"",""
1625,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,06-05-2020 08:30,439,"","",2.8,"",""
1626,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,04-06-2020 08:30,461,"","",2.1,"",""
1627,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,03-07-2020 08:30,437,"","",1.3,"",""
1628,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,06-08-2020 08:30,508,"","",0.9,"",""
1629,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,01-09-2020 08:30,308,"","",109,"",""
1630,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,06-10-2020 08:30,435,"","",Clear,"",""
1631,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,02-11-2020 08:30,419,"","",5,"",""
1632,MAHI AT SEVALIA,CPCB,24,Gujarat,450,Kheda,THASRA,-,-,-,-,-,-,-,-,22.81225000,73.35977800,03-12-2020 08:30,394,"","",2.8,"",""
1633,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,05-01-2018 08:30,"","","","","",""
1634,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,02-02-2018 08:30,"","","","","",""
1635,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,07-03-2018 08:30,"","","","","",""
1636,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,07-04-2018 08:30,"","","","","",""
1637,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,07-05-2018 08:30,"","","","","",""
1638,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,07-06-2018 08:30,"","","","","",""
1639,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,07-07-2018 08:30,"","","","","",""
1640,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,07-08-2018 08:30,"","","","","",""
1641,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,05-09-2018 08:30,"","","","","",""
1642,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,03-10-2018 08:30,"","","","","",""
1643,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,01-11-2018 08:30,"","","","","",""
1644,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,07-12-2018 08:30,"","","","","",""
1645,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,03-01-2019 08:30,"","","","","",""
1646,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,06-02-2019 08:30,"","","","","",""
1647,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,07-03-2019 08:30,"","","","","",""
1648,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,04-04-2019 08:30,"","","","","",""
1649,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,04-05-2019 08:30,"","","","","",""
1650,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,03-06-2019 08:30,"","","","","",""
1651,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,04-07-2019 08:30,"","","","","",""
1652,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,16-08-2019 08:30,"","","","","",""
1653,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,06-09-2019 08:30,"","","","","",""
1654,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,04-10-2019 08:30,"","","","","",""
1655,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,05-11-2019 08:30,"","","","","",""
1656,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,07-12-2019 08:30,"","","","","",""
1657,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,03-01-2020 08:30,491,"","",3.9,"",6
1658,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,04-02-2020 08:30,510,"","",4.7,"",""
1659,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,03-03-2020 08:30,470,"","",7.2,"",""
1660,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,07-04-2020 08:30,469,"","",1.2,"",""
1661,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,04-05-2020 08:30,457,"","",1.7,"",""
1662,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,02-06-2020 08:30,484,"","",1.6,"",""
1663,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,03-07-2020 08:30,1663,"","",11.5,"",""
1664,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,06-08-2020 08:30,500,"","",7,"",""
1665,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,05-09-2020 08:30,320,"","",83,"",""
1666,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,05-10-2020 08:30,503,"","",7.4,"",""
1667,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,04-11-2020 08:30,444,"","",8,"",""
1668,MAHI AT SHERKHI BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34233900,73.05418500,03-12-2020 08:30,396,"","",10,"",""
1669,MAHI AT UMETA BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34229800,73.05257500,02-01-2018 08:30,"","","","","",""
1670,MAHI AT UMETA BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34229800,73.05257500,06-02-2018 08:30,"","","","","",""
1671,MAHI AT UMETA BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34229800,73.05257500,01-03-2018 08:30,"","","","","",""
1672,MAHI AT UMETA BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34229800,73.05257500,03-04-2018 08:30,"","","","","",""
1673,MAHI AT UMETA BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34229800,73.05257500,04-05-2018 08:30,"","","","","",""
1674,MAHI AT UMETA BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34229800,73.05257500,07-06-2018 08:30,"","","","","",""
1675,MAHI AT UMETA BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34229800,73.05257500,06-07-2018 08:30,"","","","","",""
1676,MAHI AT UMETA BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34229800,73.05257500,01-08-2018 08:30,"","","","","",""
1677,MAHI AT UMETA BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34229800,73.05257500,04-09-2018 08:30,"","","","","",""
1678,MAHI AT UMETA BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34229800,73.05257500,01-10-2018 08:30,"","","","","",""
1679,MAHI AT UMETA BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34229800,73.05257500,02-11-2018 08:30,"","","","","",""
1680,MAHI AT UMETA BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34229800,73.05257500,07-12-2018 08:30,"","","","","",""
1681,MAHI AT UMETA BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34229800,73.05257500,04-01-2019 08:30,"","","","","",""
1682,MAHI AT UMETA BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34229800,73.05257500,02-02-2019 08:30,"","","","","",""
1683,MAHI AT UMETA BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34229800,73.05257500,01-03-2019 08:30,"","","","","",""
1684,MAHI AT UMETA BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34229800,73.05257500,02-04-2019 08:30,"","","","","",""
1685,MAHI AT UMETA BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34229800,73.05257500,04-05-2019 08:30,"","","","","",""
1686,MAHI AT UMETA BRIDGE,CPCB,24,Gujarat,440,Anand,ANKLAV,-,-,-,-,-,-,-,-,22.34229800,73.05257500,01-06-2019 08:30,"","","","","",""
